년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2022,11,155,12.5,7.6,18.0
2022,12,155,1.6,-2.4,6.0
2023,1,155,2.0,-2.6,7.2
2023,2,155,4.9,0.5,10.1
2023,3,155,10.9,5.8,17.0
2023,4,155,14.1,9.0,19.6
2023,5,155,18.0,13.8,22.9
2023,6,155,22.5,18.6,27.5
2023,7,155,25.7,22.8,29.5
2023,8,155,27.7,24.6,31.8
2023,9,155,24.1,21.0,28.3
2023,10,155,17.0,12.6,22.6
2023,11,155,10.3,5.5,15.7
2023,12,155,4.7,0.3,9.6
2024,1,155,3.3,-0.8,8.0
2024,2,155,6.0,2.4,10.3
2024,3,155,8.8,4.1,14.1
2024,4,155,15.7,11.4,21.2
2024,5,155,19.0,13.9,24.9
2024,6,155,23.1,19.1,28.2
2024,7,155,26.9,24.3,30.4
2024,8,155,29.0,25.6,33.8
2024,9,155,26.5,23.3,31.2
2024,10,155,18.8,15.1,23.3
2024,11,155,12.4,8.5,17.3
2024,12,155,4.9,0.8,9.9
