ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
"202412","원더샌드위치앤김밥","제주시","삼도2동","제주시내","간식","분식","0.21000","2.82000","0.00000","0.01000","0.05000","0.69000","-0.69000","7378.00000","다다09a01b"
"202412","꼬끼오에끌릴레","제주시","일도1동","제주시내","한식","가정식","0.25000","0.85000","0.01000","0.03000","0.07000","0.23000","-0.23000","4558.00000","다다09b03a"
"202412","로당","제주시","이도2동","제주시내","한식","가정식","2.97000","6.61000","0.16000","0.37000","0.79000","1.92000","-1.92000","9023.00000","다다09b01a"
"202412","럭키컴퍼니","제주시","이도1동","제주시내","한식","가정식","0.01000","0.06000","0.00000","0.00000","0.00000","0.01000","-0.01000","364.00000","다다09b01a"
"202412","옛못잊어","제주시","이도2동","제주시내","한식","가정식","3.63000","8.31000","0.22000","0.54000","0.99000","2.48000","-2.48000","9227.00000","다다09b01a"
"202412","김밥천국 이도점","제주시","이도2동","제주시내","간식","분식","1.31000","12.03000","0.05000","0.45000","0.33000","3.29000","-3.29000","9390.00000","다다10b00a"
"202412","와플반트","제주시","일도2동","제주시내","간식","베이커리","0.50000","2.99000","0.00000","0.02000","0.11000","0.73000","-0.73000","7500.00000","다다11a01b"
"202412","이디야커피제주아라스위첸점","제주시","아라동","제주시내","음료","커피","0.56000","8.64000","0.02000","0.39000","0.14000","2.42000","-2.42000","9209.00000","다나11a98a"
"202412","트리플에이제주신서귀포점","서귀포시","대륜동","서귀포시내","음료","커피전문점","0.01000","0.31000","0.00000","0.03000","0.00000","0.10000","-0.10000","2659.00000","다나09a73a"
"202412","파스타입니다 시청점","제주시","이도1동","제주시내","양식","양식","0.47000","2.88000","0.01000","0.06000","0.11000","0.74000","-0.74000","7540.00000","다다09b01b"
"202412","분위기","제주시","이도2동","제주시내","한식","한정식","0.16000","0.51000","0.00000","0.02000","0.04000","0.14000","-0.14000","3265.00000","다다09b00a"
"202412","한 바가지 곱창","제주시","이도2동","제주시내","한식","곱창","0.18000","0.56000","0.04000","0.12000","0.07000","0.24000","-0.24000","4693.00000","다다09b01a"
"202412","롯데리아 제주항디티점","제주시","건입동","제주시내","패스트푸드","햄버거","1.79000","15.88000","0.15000","1.30000","0.52000","4.98000","-4.98000","9590.00000","다다10a03a"
"202412","멜로우프루츠","제주시","이도2동","제주시내","한식","가정식","0.01000","0.13000","0.00000","0.00000","0.00000","0.03000","-0.03000","965.00000","다다10a00b"
"202412","글러트니커피","제주시","이도2동","제주시내","음료","커피","1.36000","11.07000","0.07000","0.60000","0.36000","3.19000","-3.19000","9373.00000","다나10a99b"
"202412","수빈이네제주밥상","제주시","건입동","제주시내","한식","백반/가정식","0.48000","2.32000","0.03000","0.13000","0.13000","0.68000","-0.68000","7334.00000","다다10b03a"
"202412","탐나식당","서귀포시","동홍동","서귀포시내","간식","분식","0.20000","1.30000","0.01000","0.04000","0.05000","0.35000","-0.35000","5662.00000","다나12a74b"
"202412","장수촌","서귀포시","정방동","서귀포시내","한식","백반/가정식","0.35000","0.40000","0.00000","0.00000","0.08000","0.09000","-0.09000","2504.00000","다나12b73a"
"202412","포포파이하우스","서귀포시","중앙동","서귀포시내","음료","카페","0.00000","0.01000","0.00000","0.00000","0.00000","0.01000","-0.01000","365.00000","다나12b73b"
"202412","중앙통닭마농치킨2호점","서귀포시","중앙동","서귀포시내","패스트푸드","치킨","0.34000","1.69000","0.37000","2.13000","0.39000","2.33000","-2.33000","9172.00000","다나12b73b"
"202412","감성커피 봉개점","제주시","봉개동","제주시내","음료","커피","0.15000","4.29000","0.01000","0.33000","0.05000","1.33000","-1.33000","8577.00000","다다14b00b"
"202412","제주 봄","서귀포시","영천동","서귀포시내","음료","카페","0.02000","0.11000","0.01000","0.09000","0.01000","0.11000","-0.11000","2810.00000","다나14b73b"
"202412","정훈","제주시","삼양동","제주시내","한식","백반/가정식","0.02000","0.06000","0.00000","0.02000","0.01000","0.03000","-0.03000","966.00000","다다15b04a"
"202412","제주맛집하루백면칼국수전문점본점","제주시","봉개동","제주시내","한식","면류","0.18000","1.13000","0.01000","0.08000","0.05000","0.35000","-0.35000","5663.00000","다나17a97b"
"202412","한라갈치 중문점","서귀포시","예래동","서귀포시내","한식","갈치","0.00000","0.00000","0.90000","1.09000","0.77000","0.99000","-0.99000","8106.00000","나나98b74b"
"202412","우정회센타중문점","서귀포시","중문동","서귀포시내","아시아음식","회","0.26000","0.45000","0.58000","1.17000","0.56000","1.16000","-1.16000","8389.00000","나나99b73b"
"202412","우나다","제주시","노형동","제주시내","간식","떡/한과","0.12000","0.28000","0.01000","0.02000","0.03000","0.08000","-0.08000","2261.00000","다나04b99a"
"202412","강생이랑","제주시","노형동","제주시내","한식","커피","0.04000","0.52000","0.00000","0.01000","0.01000","0.14000","-0.14000","3266.00000","다나05a99a"
"202412","바르다김선생 제주연동신시가지점","제주시","노형동","제주시내","간식","분식","1.21000","10.73000","0.05000","0.48000","0.31000","3.00000","-3.00000","9335.00000","다나05b99a"
"202412","피엠푸드 신제주점","제주시","노형동","제주시내","패스트푸드","피자","0.27000","1.13000","0.01000","0.06000","0.07000","0.32000","-0.32000","5463.00000","다나05b99a"
"202412","골목커피","제주시","연동","제주시내","음료","커피","0.00000","0.05000","0.00000","0.01000","0.00000","0.02000","-0.02000","686.00000","다나05b99b"
"202412","한옥집돈삼겹","서귀포시","대천동","서귀포시내","한식","돼지고기","0.81000","1.53000","0.07000","0.15000","0.23000","0.50000","-0.50000","6582.00000","다나07a73b"
"202412","서귀포맛집코다리","서귀포시","대륜동","서귀포시내","한식","가정식","0.20000","0.56000","0.07000","0.12000","0.10000","0.24000","-0.24000","4694.00000","다나07b73b"
"202412","동언식당","서귀포시","천지동","서귀포시내","한식","백반/가정식","0.10000","0.51000","0.00000","0.00000","0.02000","0.12000","-0.12000","3031.00000","다나12a73a"
"202412","시봉카페","서귀포시","송산동","서귀포시내","양식","커피","0.10000","0.17000","0.03000","0.03000","0.04000","0.07000","-0.07000","1983.00000","다나12b72b"
"202412","로쿠베 스시","서귀포시","송산동","서귀포시내","아시아음식","일식","0.04000","0.06000","0.00000","0.00000","0.01000","0.01000","-0.01000","366.00000","다나12b72b"
"202412","모이세해장국중앙점","서귀포시","동홍동","서귀포시내","한식","해장국","0.13000","0.96000","0.03000","0.18000","0.05000","0.39000","-0.39000","5964.00000","다나12b74a"
"202412","가든이다","서귀포시","중문동","서귀포시내","한식","고기","0.82000","0.73000","0.23000","0.25000","0.38000","0.41000","-0.41000","6072.00000","다나00a74a"
"202412","창꼬치구이","제주시","일도1동","제주시내","주점및주류판매","꼬치구이","0.02000","0.06000","0.00000","0.00000","0.00000","0.01000","-0.01000","367.00000","다다09b02b"
"202412","모던플레이스","서귀포시","예래동","서귀포시내","한식","백반/가정식","0.01000","0.06000","0.01000","0.12000","0.01000","0.12000","-0.12000","3032.00000","나나97a75b"
"202412","밤마실","제주시","삼도2동","제주시내","한식","가정식","0.04000","0.11000","0.00000","0.00000","0.01000","0.03000","-0.03000","967.00000","다다09a02a"
"202412","탑석쇠불고기","제주시","삼도2동","제주시내","한식","불고기","0.09000","0.38000","0.01000","0.04000","0.03000","0.13000","-0.13000","3151.00000","다다09a02b"
"202412","오현길 카페","제주시","이도1동","제주시내","음료","커피","0.04000","0.73000","0.00000","0.02000","0.01000","0.20000","-0.20000","4203.00000","다다09b02a"
"202412","하나로식당","제주시","건입동","제주시내","한식","가정식","0.71000","3.79000","0.03000","0.24000","0.19000","1.12000","-1.12000","8323.00000","다다10a03a"
"202412","조마루뼈다귀 일도지구점","제주시","일도2동","제주시내","한식","감자탕","1.54000","5.37000","0.03000","0.06000","0.36000","1.34000","-1.34000","8597.00000","다다11a01b"
"202412","별미돈","제주시","아라동","제주시내","한식","돼지고기","0.33000","0.40000","0.01000","0.02000","0.08000","0.11000","-0.11000","2811.00000","다나11b98a"
"202412","제주냉삼시대","제주시","화북동","제주시내","한식","가정식","0.58000","1.59000","0.02000","0.06000","0.14000","0.43000","-0.43000","6223.00000","다다13a03a"
"202412","화북 금손 뼈해장국","제주시","화북동","제주시내","한식","해장국","0.17000","0.76000","0.00000","0.01000","0.04000","0.19000","-0.19000","4062.00000","다다13a03b"
"202412","자구리백숙","서귀포시","송산동","서귀포시내","간식","백숙","0.02000","0.06000","0.00000","0.00000","0.00000","0.01000","-0.01000","368.00000","다나13a72b"
"202412","오남매붕어빵","서귀포시","정방동","서귀포시내","간식","베이커리","0.01000","0.39000","0.00000","0.03000","0.00000","0.12000","-0.12000","3033.00000","다나13a73a"
"202412","명랑쌀핫도그 동홍점","서귀포시","동홍동","서귀포시내","간식","베이커리","0.24000","4.18000","0.01000","0.15000","0.06000","1.14000","-1.14000","8349.00000","다나13a73b"
"202412","레드베어","제주시","화북동","제주시내","음료","카페","0.13000","0.78000","0.01000","0.04000","0.04000","0.22000","-0.22000","4396.00000","다다13b02b"
"202412","못난이꽈배기제주삼화점","제주시","화북동","제주시내","간식","베이커리","0.27000","4.69000","0.00000","0.04000","0.06000","1.16000","-1.16000","8390.00000","다다14a02b"
"202412","삼대장삼화점","제주시","삼양동","제주시내","한식","가정식","0.46000","0.55000","0.01000","0.02000","0.11000","0.15000","-0.15000","3463.00000","다다14b03a"
"202412","오태식해바라기치킨봉개점","제주시","봉개동","제주시내","패스트푸드","치킨","0.15000","0.74000","0.01000","0.07000","0.04000","0.24000","-0.24000","4695.00000","다다15b00a"
"202412","제주또바기보말칼국수전문점","제주시","삼양동","제주시내","한식","면류","0.23000","1.19000","0.01000","0.02000","0.06000","0.30000","-0.30000","5246.00000","다다15b04b"
"202412","월라봉김밥","서귀포시","효돈동","서귀포시내","간식","분식","0.34000","2.49000","0.01000","0.21000","0.08000","0.78000","-0.78000","7633.00000","다나17a75a"
"202412","쉐돈","서귀포시","효돈동","서귀포시내","한식","돼지고기","0.09000","0.28000","0.01000","0.02000","0.02000","0.08000","-0.08000","2262.00000","다나17b74b"
"202412","대춘해장국이호점","제주시","외도동","제주시내","한식","해장국","1.44000","7.89000","0.16000","0.79000","0.45000","2.61000","-2.61000","9253.00000","다다02a00b"
"202412","영실국수서귀포중문본점","서귀포시","중문동","서귀포시내","한식","면류","0.19000","0.85000","0.46000","1.54000","0.43000","1.60000","-1.60000","8831.00000","다나02b74a"
"202412","으뜸아이스크림 정존점","제주시","노형동","제주시내","간식","아이스크림/빙수","0.09000","1.76000","0.00000","0.03000","0.02000","0.45000","-0.45000","6293.00000","다나04b99b"
"202412","디오니스토어제주점","제주시","노형동","제주시내","패스트푸드","치킨","1.91000","1.53000","0.18000","0.19000","0.57000","0.54000","-0.54000","6779.00000","다다04b00b"
"202412","한앤솜하우스","제주시","노형동","제주시내","한식","가정식","0.01000","0.17000","0.00000","0.03000","0.00000","0.07000","-0.07000","1984.00000","다나04b98b"
"202412","주식회사 블로비노형","제주시","노형동","제주시내","한식","가정식","2.68000","1.81000","0.22000","0.21000","0.78000","0.62000","-0.62000","7132.00000","다나05a97b"
"202412","조박사버섯칼국수","제주시","노형동","제주시내","한식","면류","1.05000","1.98000","0.02000","0.07000","0.25000","0.54000","-0.54000","6780.00000","다나05a99b"
"202412","래원노형점","제주시","노형동","제주시내","아시아음식","중식당","1.82000","6.55000","0.04000","0.28000","0.44000","1.83000","-1.83000","8967.00000","다나05a99a"
"202412","테이크아웃제주","제주시","연동","제주시내","한식","백반/가정식","0.02000","0.45000","0.02000","0.36000","0.03000","0.43000","-0.43000","6224.00000","다나06a98a"
"202412","춘천명동닭갈비연동점","제주시","연동","제주시내","한식","갈비","1.58000","2.99000","0.08000","0.21000","0.42000","0.91000","-0.91000","7954.00000","다나06a99b"
"202412","다","제주시","외도동","제주시내","한식","백반/가정식","0.17000","0.62000","0.00000","0.00000","0.04000","0.15000","-0.15000","3464.00000","다다00b00a"
"202412","더블업라이프 앤드 식스투트웰브","제주시","노형동","제주시내","양식","양식","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","59.00000","다나02a96a"
"202412","스페샬한라점","제주시","노형동","제주시내","주점및주류판매","꼬치구이","0.26000","0.56000","0.01000","0.04000","0.06000","0.18000","-0.18000","3878.00000","다나04b99b"
"202412","띠아모북노형점","제주시","노형동","제주시내","간식","아이스크림/빙수","0.11000","1.53000","0.00000","0.03000","0.02000","0.39000","-0.39000","5965.00000","다다04b00a"
"202412","친구","제주시","연동","제주시내","주점및주류판매","호프/맥주","1.50000","0.23000","0.00000","0.00000","0.33000","0.05000","-0.05000","1595.00000","다다05a00a"
"202412","예문병과","제주시","노형동","제주시내","간식","떡/한과","0.13000","0.56000","0.00000","0.00000","0.03000","0.14000","-0.14000","3267.00000","다다05a00a"
"202412","한라꽃돈","제주시","노형동","제주시내","한식","돼지고기","0.35000","1.58000","0.02000","0.12000","0.10000","0.49000","-0.49000","6515.00000","다나05b97b"
"202412","온도커피","제주시","노형동","제주시내","음료","커피","0.09000","1.07000","0.00000","0.04000","0.02000","0.30000","-0.30000","5247.00000","다나05b99a"
"202412","넥슨컴퓨터박물관지점","제주시","노형동","제주시내","음료","카페","0.03000","0.23000","0.05000","0.44000","0.05000","0.45000","-0.45000","6294.00000","다나05b98a"
"202412","사토","제주시","연동","제주시내","한식","가정식","2.34000","0.40000","0.21000","0.03000","0.69000","0.12000","-0.12000","3034.00000","다나05b99b"
"202412","곰솔과맹개","제주시","연동","제주시내","한식","백반/가정식","0.13000","0.85000","0.00000","0.02000","0.03000","0.22000","-0.22000","4397.00000","다나05b99b"
"202412","목포","제주시","연동","제주시내","한식","가정식","0.22000","0.34000","0.03000","0.03000","0.07000","0.11000","-0.11000","2812.00000","다다06a00a"
"202412","쉐프의스시이야기","제주시","연동","제주시내","아시아음식","일식","9.64000","18.64000","0.59000","1.27000","2.63000","5.62000","-5.62000","9631.00000","다다06a00a"
"202412","홍초불닭","제주시","연동","제주시내","한식","치킨","0.16000","0.34000","0.04000","0.06000","0.07000","0.14000","-0.14000","3268.00000","다나06a99b"
"202412","딱한잔포차","제주시","연동","제주시내","주점및주류판매","주점","0.43000","0.73000","0.00000","0.00000","0.09000","0.18000","-0.18000","3879.00000","다다06a00a"
"202412","쭈꾸쭈꾸쭈꾸미","제주시","연동","제주시내","한식","주꾸미","2.00000","4.24000","0.13000","0.30000","0.55000","1.29000","-1.29000","8537.00000","다나06a99b"
"202412","깡촌흑돼지서귀포점","서귀포시","정방동","서귀포시내","한식","돼지고기","0.09000","0.13000","0.46000","0.57000","0.41000","0.55000","-0.55000","6835.00000","다나13a73a"
"202412","정원커피숍","서귀포시","정방동","서귀포시내","음료","커피","0.04000","0.16000","0.00000","0.00000","0.01000","0.04000","-0.04000","1332.00000","다나13a73a"
"202412","볼레낭개","서귀포시","송산동","서귀포시내","한식","가정식","0.02000","0.06000","0.01000","0.02000","0.01000","0.03000","-0.03000","968.00000","다나16b72b"
"202412","목포홍탁집","제주시","연동","제주시내","주점및주류판매","민속주점","0.00000","0.00000","0.01000","0.02000","0.01000","0.01000","-0.01000","369.00000","다다06a00a"
"202412","엉또올레차이나타운","서귀포시","대천동","서귀포시내","아시아음식","중식","2.09000","8.87000","0.08000","0.36000","0.52000","2.45000","-2.45000","9217.00000","다나06a74b"
"202412","경애관","제주시","연동","제주시내","한식","가정식","1.36000","0.73000","0.09000","0.07000","0.37000","0.24000","-0.24000","4696.00000","다나06b99b"
"202412","피슈마라홍탕 서귀포월드컵점","서귀포시","대천동","서귀포시내","아시아음식","중식","1.69000","8.93000","0.08000","0.54000","0.44000","2.63000","-2.63000","9257.00000","다나07b73b"
"202412","블랙카페트","제주시","용담2동","제주시내","음료","커피","0.00000","0.00000","0.00000","0.02000","0.00000","0.02000","-0.02000","687.00000","다다08a02a"
"202412","서사로21길","제주시","삼도1동","제주시내","음료","카페","0.01000","0.23000","0.00000","0.00000","0.00000","0.05000","-0.05000","1596.00000","다다09a01a"
"202412","산뽀일본가정식","제주시","이도1동","제주시내","아시아음식","일식당","0.06000","0.40000","0.00000","0.01000","0.01000","0.10000","-0.10000","2660.00000","다다09a02a"
"202412","팔도수산","제주시","건입동","제주시내","한식","회","1.05000","2.09000","0.53000","1.50000","0.68000","1.85000","-1.85000","8987.00000","다다09b03a"
"202412","동문밥집","제주시","일도1동","제주시내","한식","백반/가정식","0.04000","0.12000","0.01000","0.05000","0.01000","0.07000","-0.07000","1985.00000","다다09b02b"
"202412","함경면옥","제주시","이도1동","제주시내","한식","가정식","0.05000","0.23000","0.00000","0.02000","0.02000","0.07000","-0.07000","1986.00000","다다09b01a"
"202412","노가리앤비어제주시청점","제주시","이도2동","제주시내","주점및주류판매","호프/맥주","1.23000","3.56000","0.06000","0.18000","0.32000","1.02000","-1.02000","8164.00000","다다09b01a"
"202412","용팔이막창시청점","제주시","이도2동","제주시내","한식","막창","1.32000","2.71000","0.06000","0.15000","0.34000","0.79000","-0.79000","7664.00000","다다09b01a"
"202412","카페더브릿지","제주시","이도2동","제주시내","음료","커피","0.14000","1.81000","0.00000","0.06000","0.03000","0.48000","-0.48000","6460.00000","다다09b01a"
"202412","두루두루","제주시","연동","제주시내","주점및주류판매","포장마차","0.42000","0.62000","0.41000","0.57000","0.45000","0.66000","-0.66000","7283.00000","다다06b00a"
"202412","엉덩물","제주시","연동","제주시내","한식","가정식","0.44000","0.79000","0.08000","0.19000","0.16000","0.37000","-0.37000","5785.00000","다다06b00a"
"202412","베네토","제주시","연동","제주시내","음료","카페","0.11000","1.07000","0.01000","0.04000","0.03000","0.30000","-0.30000","5248.00000","다다06b00a"
"202412","평강","제주시","연동","제주시내","한식","가정식","0.04000","0.40000","0.00000","0.00000","0.01000","0.09000","-0.09000","2505.00000","다나07a99b"
"202412","장인의집 공항점","제주시","연동","제주시내","한식","가정식","0.84000","2.09000","0.21000","0.45000","0.37000","0.91000","-0.91000","7955.00000","다나07a99a"
"202412","꼬꼬앤쿡","제주시","삼도1동","제주시내","패스트푸드","치킨","0.85000","2.26000","0.04000","0.13000","0.22000","0.66000","-0.66000","7284.00000","다다09a01a"
"202412","삼도골고루","제주시","삼도1동","제주시내","한식","가정식","0.35000","0.62000","0.00000","0.00000","0.08000","0.15000","-0.15000","3465.00000","다다09a01b"
"202412","맛짱김밥도남점","제주시","이도2동","제주시내","간식","분식","0.04000","0.79000","0.00000","0.02000","0.01000","0.20000","-0.20000","4204.00000","다다09b00b"
"202412","꼬까삐","제주시","이도2동","제주시내","주점및주류판매","포장마차","0.97000","2.03000","0.01000","0.04000","0.23000","0.53000","-0.53000","6728.00000","다다09b00b"
"202412","서울분식","제주시","일도1동","제주시내","간식","분식","1.19000","9.27000","0.75000","7.10000","0.90000","8.64000","-8.64000","9751.00000","다다09b02b"
"202412","서오릉다슬기제주점","제주시","이도2동","제주시내","주점및주류판매","요리주점","0.02000","0.06000","0.00000","0.00000","0.00000","0.01000","-0.01000","370.00000","다다09b01a"
"202412","백가네","제주시","이도2동","제주시내","한식","가정식","0.66000","1.53000","0.06000","0.15000","0.20000","0.50000","-0.50000","6583.00000","다다10a01a"
"202412","꼬꼬반점","제주시","이도2동","제주시내","아시아음식","중식","0.10000","0.56000","0.00000","0.02000","0.02000","0.15000","-0.15000","3466.00000","다다10a01a"
"202412","으랏차차스시부","제주시","노형동","제주시내","아시아음식","일식","2.16000","5.23000","0.09000","0.26000","0.55000","1.49000","-1.49000","8738.00000","다나04b99a"
"202412","요리하는강중사","제주시","노형동","제주시내","한식","백반/가정식","0.07000","0.31000","0.00000","0.00000","0.01000","0.07000","-0.07000","1987.00000","다나04b99b"
"202412","코브","제주시","노형동","제주시내","양식","양식","0.28000","0.67000","0.04000","0.05000","0.09000","0.21000","-0.21000","4299.00000","다나05b99b"
"202412","대감님밥상","제주시","연동","제주시내","한식","백반/가정식","0.09000","0.17000","0.00000","0.02000","0.02000","0.05000","-0.05000","1597.00000","다다05b00b"
"202412","대춘해장국본점","제주시","이도2동","제주시내","한식","해장국","2.11000","10.06000","0.13000","0.67000","0.57000","3.02000","-3.02000","9337.00000","다다09b01a"
"202412","부솔","제주시","이도2동","제주시내","한식","백반/가정식","0.20000","0.79000","0.01000","0.06000","0.06000","0.24000","-0.24000","4697.00000","다다10a01a"
"202412","인화빵집","제주시","일도2동","제주시내","간식","베이커리","0.99000","3.33000","0.02000","0.13000","0.23000","0.92000","-0.92000","7978.00000","다다10a01b"
"202412","삐삐","제주시","이도2동","제주시내","주점및주류판매","요리주점","0.32000","0.56000","0.00000","0.00000","0.07000","0.14000","-0.14000","3269.00000","다다10b00b"
"202412","프렌즈스크린구내","제주시","일도2동","제주시내","한식","가정식","0.23000","1.07000","0.00000","0.00000","0.05000","0.26000","-0.26000","4863.00000","다다10b02a"
"202412","제주통시","제주시","아라동","제주시내","한식","가정식","0.12000","0.17000","0.01000","0.02000","0.03000","0.05000","-0.05000","1598.00000","다나10b99a"
"202412","한우방자로스","서귀포시","서홍동","서귀포시내","한식","소고기","0.00000","0.00000","0.01000","0.02000","0.01000","0.01000","-0.01000","371.00000","다나11a74a"
"202412","족풍","제주시","아라동","제주시내","한식","가정식","0.45000","1.13000","0.03000","0.07000","0.12000","0.34000","-0.34000","5581.00000","다나11b98a"
"202412","해돋이","서귀포시","서홍동","서귀포시내","한식","가정식","0.07000","0.06000","0.00000","0.00000","0.02000","0.01000","-0.01000","372.00000","다나11b74b"
"202412","서귀동어촌계해녀의집","서귀포시","천지동","서귀포시내","한식","가정식","0.03000","0.06000","0.00000","0.02000","0.01000","0.03000","-0.03000","969.00000","다나12a72a"
"202412","왕고모네식당","제주시","일도2동","제주시내","한식","면류","0.13000","0.68000","0.03000","0.06000","0.05000","0.22000","-0.22000","4398.00000","다다10a02a"
"202412","왕부뚜막","제주시","이도2동","제주시내","한식","가정식","0.29000","0.28000","0.00000","0.00000","0.06000","0.07000","-0.07000","1988.00000","다다10b00b"
"202412","소낭뜰","제주시","아라동","제주시내","한식","백반/가정식","1.24000","1.19000","0.02000","0.07000","0.29000","0.35000","-0.35000","5664.00000","다나11b97a"
"202412","띠아모서홍점","서귀포시","서홍동","서귀포시내","간식","아이스크림/빙수","0.43000","3.67000","0.01000","0.12000","0.10000","0.99000","-0.99000","8107.00000","다나12a74b"
"202412","고창댁풍천장어낙지","제주시","화북동","제주시내","한식","장어","2.61000","1.64000","0.04000","0.03000","0.61000","0.42000","-0.42000","6144.00000","다다12b03a"
"202412","제주미향해장국본점","서귀포시","서홍동","서귀포시내","한식","해장국","0.15000","0.96000","0.07000","0.40000","0.10000","0.60000","-0.60000","7028.00000","다나12a74a"
"202412","김밥명가","서귀포시","천지동","서귀포시내","간식","분식","0.56000","5.65000","0.03000","0.39000","0.15000","1.71000","-1.71000","8894.00000","다나12a73b"
"202412","한라베이커리","서귀포시","천지동","서귀포시내","간식","베이커리","0.11000","0.96000","0.00000","0.04000","0.02000","0.27000","-0.27000","4978.00000","다나12b73b"
"202412","주식회사 거북이한과","서귀포시","중앙동","서귀포시내","간식","떡/한과","0.09000","0.32000","0.12000","0.49000","0.13000","0.52000","-0.52000","6690.00000","다나12b73a"
"202412","절구통","서귀포시","정방동","서귀포시내","간식","분식","1.13000","7.97000","0.09000","0.99000","0.32000","2.80000","-2.80000","9298.00000","다나12b73a"
"202412","남다른대구막창","제주시","화북동","제주시내","한식","막창","0.69000","0.90000","0.00000","0.00000","0.15000","0.22000","-0.22000","4399.00000","다다14a02b"
"202412","철가방","제주시","삼양동","제주시내","아시아음식","중식당","1.01000","5.59000","0.03000","0.19000","0.25000","1.52000","-1.52000","8752.00000","다다14b03b"
"202412","미래부페장식","서귀포시","영천동","서귀포시내","한식","뷔페","2.05000","13.39000","0.13000","0.94000","0.56000","4.06000","-4.06000","9507.00000","다나14b75b"
"202412","후년하우스","제주시","삼양동","제주시내","아시아음식","일식-샤브샤브","0.52000","0.85000","0.01000","0.03000","0.13000","0.23000","-0.23000","4559.00000","다다15a03b"
"202412","중문아구찜","서귀포시","중문동","서귀포시내","한식","아구찜","0.19000","0.51000","0.05000","0.06000","0.08000","0.18000","-0.18000","3880.00000","나나99b73b"
"202412","만배식당","제주시","도두동","제주시내","한식","백반/가정식","0.59000","1.19000","0.10000","0.25000","0.22000","0.51000","-0.51000","6659.00000","다다04a02a"
"202412","하림이네두루치기","서귀포시","대천동","서귀포시내","한식","가정식","0.20000","0.62000","0.03000","0.10000","0.07000","0.24000","-0.24000","4698.00000","다나04a73b"
"202412","샐러디아 노형점","제주시","노형동","제주시내","한식","가정식","0.02000","0.21000","0.00000","0.04000","0.01000","0.09000","-0.09000","2506.00000","다다05b00a"
"202412","평민닭발연동점","제주시","연동","제주시내","한식","야식","0.07000","0.20000","0.00000","0.02000","0.02000","0.06000","-0.06000","1791.00000","다다05b00a"
"202412","황금손가락용담점","제주시","용담2동","제주시내","아시아음식","초밥","1.31000","3.39000","0.20000","0.62000","0.46000","1.38000","-1.38000","8635.00000","다다06a03a"
"202412","로얄바","제주시","연동","제주시내","한식","가정식","2.05000","0.79000","0.02000","0.02000","0.47000","0.20000","-0.20000","4205.00000","다나06a99b"
"202412","베스트","제주시","연동","제주시내","주점및주류판매","요리주점","0.70000","0.24000","0.05000","0.03000","0.20000","0.09000","-0.09000","2507.00000","다나06a99b"
"202412","스퐁스퐁","서귀포시","대륜동","서귀포시내","양식","양식","0.01000","0.11000","0.01000","0.04000","0.01000","0.07000","-0.07000","1989.00000","다나07b73b"
"202412","커피다","제주시","삼도1동","제주시내","음료","커피","0.02000","0.16000","0.00000","0.00000","0.00000","0.04000","-0.04000","1333.00000","다다08b01a"
"202412","플로베","제주시","이도2동","제주시내","음료","커피전문점","0.10000","1.86000","0.00000","0.10000","0.03000","0.54000","-0.54000","6781.00000","다다08b00a"
"202412","해짓골국수","제주시","건입동","제주시내","한식","면류","0.18000","0.96000","0.16000","0.57000","0.17000","0.74000","-0.74000","7541.00000","다다09b03a"
"202412","오니","제주시","일도1동","제주시내","아시아음식","일식당","0.01000","0.07000","0.01000","0.10000","0.01000","0.11000","-0.11000","2813.00000","다다09b02b"
"202412","안거리음식점","서귀포시","중앙동","서귀포시내","한식","백반/가정식","0.05000","0.17000","0.00000","0.00000","0.01000","0.04000","-0.04000","1334.00000","다나12b73b"
"202412","현이네국밥","서귀포시","송산동","서귀포시내","한식","국밥","0.01000","0.06000","0.02000","0.09000","0.02000","0.09000","-0.09000","2508.00000","다나12b72a"
"202412","메치카불라","서귀포시","송산동","서귀포시내","음료","카페","0.05000","0.68000","0.00000","0.10000","0.02000","0.26000","-0.26000","4864.00000","다나12b72b"
"202412","돌돌이","서귀포시","동홍동","서귀포시내","한식","백반/가정식","0.51000","0.96000","0.08000","0.12000","0.18000","0.34000","-0.34000","5582.00000","다나12b76b"
"202412","엉또토종닭샤브샤브","서귀포시","동홍동","서귀포시내","한식","샤브샤브","0.75000","1.19000","0.02000","0.03000","0.18000","0.31000","-0.31000","5354.00000","다나13b73b"
"202412","카페요아정제주삼화점","제주시","화북동","제주시내","음료","커피","0.04000","0.15000","0.00000","0.00000","0.01000","0.04000","-0.04000","1335.00000","다다14a03a"
"202412","동아리봉개점","제주시","봉개동","제주시내","한식","가정식","0.19000","0.40000","0.00000","0.00000","0.04000","0.09000","-0.09000","2509.00000","다다15b00a"
"202412","섬누들","제주시","연동","제주시내","한식","백반/가정식","0.16000","0.28000","0.40000","1.54000","0.38000","1.46000","-1.46000","8713.00000","다다06b00b"
