년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2023,5,165,18.2,14.8,22.3
2023,6,165,22.2,19.5,25.9
2023,7,165,25.9,23.5,28.9
2023,8,165,27.3,24.4,31.2
2023,9,165,24.0,21.2,27.6
2023,10,165,17.3,13.9,21.2
2023,11,165,10.6,7.0,14.2
2023,12,165,5.2,2.0,8.7
2024,1,165,3.3,0.5,6.5
2024,2,165,5.9,2.9,9.5
2024,3,165,7.8,4.1,11.8
2024,4,165,14.7,10.9,19.2
2024,5,165,17.9,14.2,22.4
2024,6,165,22.5,19.6,26.4
2024,7,165,26.7,24.5,29.5
2024,8,165,28.4,25.5,32.3
2024,9,165,26.5,23.4,30.5
2024,10,165,18.2,15.0,22.0
2024,11,165,12.2,9.0,16.0
2024,12,165,4.8,2.0,7.9
